order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,region
CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,United States,Seattle,Washington,98105,West
CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,United States,Santa Clara,California,95051,West
CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,United States,Los Angeles,California,90049,West
CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,United States,Fresno,California,93727,West
CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,United States,Fort Worth,Texas,76106,Central
CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,United States,Seattle,Washington,98105,West
CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,United States,San Francisco,California,94110,West
CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,United States,San Francisco,California,94110,West
CA-2017-156272,2017-03-21,2017-03-27,Standard Class,PW-19030,United States,Pompano Beach,Florida,33068,South
CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,United States,Houston,Texas,77095,Central
CA-2014-103527,2014-09-09,2014-09-14,Second Class,CC-12220,United States,Chicago,Illinois,60653,Central
CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,United States,San Francisco,California,94109,West
CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,United States,Houston,Texas,77036,Central
CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,United States,Shelton,Connecticut,6484,East
CA-2017-137582,2017-09-04,2017-09-08,Standard Class,CV-12805,United States,Oakland,California,94601,West
CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,United States,Manchester,Connecticut,6040,East
CA-2014-139423,2014-11-01,2014-11-05,Standard Class,DG-13300,United States,Orange,New Jersey,7050,East
CA-2016-102596,2016-12-27,2016-12-30,First Class,RD-19810,United States,Akron,Ohio,44312,East
CA-2017-153227,2017-12-04,2017-12-06,First Class,CS-12250,United States,Los Angeles,California,90032,West
CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,United States,Danbury,Connecticut,6810,East
CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,United States,Franklin,Massachusetts,2038,East
CA-2014-152254,2014-06-30,2014-06-30,Same Day,BD-11620,United States,Wilmington,North Carolina,28403,South
US-2014-120236,2014-09-03,2014-09-04,First Class,MR-17545,United States,Houston,Texas,77095,Central
CA-2017-120061,2017-11-02,2017-11-07,Second Class,SR-20425,United States,Springfield,Ohio,45503,East
CA-2015-133837,2015-04-13,2015-04-18,Standard Class,TH-21100,United States,Glendale,Arizona,85301,West
CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,United States,New York City,New York,10009,East
CA-2016-154067,2016-02-01,2016-02-07,Standard Class,SM-20950,United States,Los Angeles,California,90036,West
CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,United States,Newark,Delaware,19711,East
CA-2015-134082,2015-12-11,2015-12-17,Standard Class,JK-15640,United States,San Bernardino,California,92404,West
CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,United States,Burlington,North Carolina,27217,South
CA-2016-159765,2016-05-09,2016-05-12,Second Class,TH-21100,United States,Salem,Virginia,24153,South
CA-2017-132290,2017-03-10,2017-03-14,Standard Class,MD-17350,United States,Dallas,Texas,75217,Central
CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,United States,Arlington,Texas,76017,Central
CA-2017-107265,2017-04-06,2017-04-12,Standard Class,ML-17755,United States,Marion,Iowa,52302,Central
CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,United States,Seattle,Washington,98105,West
CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,United States,Lakewood,New Jersey,8701,East
CA-2016-137652,2016-08-28,2016-08-30,First Class,EB-13750,United States,Cincinnati,Ohio,45231,East
CA-2015-128356,2015-10-02,2015-10-07,Standard Class,RP-19390,United States,Thornton,Colorado,80229,West
CA-2017-167017,2017-11-23,2017-11-25,First Class,DC-12850,United States,Roseville,Michigan,48066,Central
US-2017-132220,2017-11-12,2017-11-16,Standard Class,DJ-13510,United States,Tempe,Arizona,85281,West
CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,United States,Reading,Pennsylvania,19601,East
US-2014-113124,2014-03-30,2014-04-05,Standard Class,NC-18340,United States,Apple Valley,Minnesota,55124,Central
CA-2017-155621,2017-11-08,2017-11-13,Standard Class,KN-16450,United States,Baltimore,Maryland,21215,East
US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,United States,Corpus Christi,Texas,78415,Central
CA-2015-151470,2015-09-20,2015-09-26,Standard Class,AM-10705,United States,Las Vegas,Nevada,89115,West
CA-2015-112823,2015-12-10,2015-12-16,Standard Class,RA-19945,United States,Cleveland,Ohio,44105,East
CA-2014-108861,2014-05-28,2014-06-01,Standard Class,MM-17260,United States,Seattle,Washington,98105,West
CA-2017-114370,2017-03-14,2017-03-17,Second Class,BN-11470,United States,Chicago,Illinois,60623,Central
CA-2016-158302,2016-12-08,2016-12-12,Second Class,JB-16045,United States,Columbus,Ohio,43229,East
CA-2017-145779,2017-05-06,2017-05-10,Standard Class,DB-13615,United States,Tucson,Arizona,85705,West
US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,United States,Cranston,Rhode Island,2920,East
CA-2014-131387,2014-04-28,2014-04-30,First Class,AI-10855,United States,San Francisco,California,94122,West
CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,United States,Houston,Texas,77070,Central
CA-2016-154081,2016-05-22,2016-05-29,Standard Class,JE-15610,United States,Los Angeles,California,90049,West
US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,United States,Chicago,Illinois,60653,Central
CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,United States,Houston,Texas,77070,Central
CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,United States,Bristol,Connecticut,6010,East
CA-2015-169537,2015-09-03,2015-09-07,Second Class,JH-15820,United States,Holland,Michigan,49423,Central
CA-2014-100881,2014-03-28,2014-04-01,Standard Class,DR-12940,United States,Albuquerque,New Mexico,87105,West
CA-2015-144043,2015-05-10,2015-05-15,Standard Class,AB-10165,United States,Louisville,Colorado,80027,West
CA-2015-116512,2015-04-09,2015-04-14,Standard Class,MC-18100,United States,New York City,New York,10024,East
CA-2015-101000,2015-04-09,2015-04-14,Standard Class,IG-15085,United States,Norwich,Connecticut,6360,East
CA-2016-168557,2016-09-19,2016-09-23,Standard Class,FH-14275,United States,San Francisco,California,94122,West
US-2016-164196,2016-11-11,2016-11-17,Standard Class,AS-10285,United States,Noblesville,Indiana,46060,Central
US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,United States,Clarksville,Tennessee,37042,South
CA-2015-169733,2015-10-22,2015-10-26,Second Class,GM-14500,United States,Hollywood,Florida,33021,South
CA-2017-169404,2017-04-09,2017-04-14,Standard Class,NC-18625,United States,York,Pennsylvania,17403,East
CA-2017-134880,2017-10-27,2017-11-01,Standard Class,TW-21025,United States,Mesa,Arizona,85204,West
CA-2015-145758,2015-10-30,2015-10-30,Same Day,BF-11020,United States,New York City,New York,10024,East
CA-2017-158736,2017-12-18,2017-12-24,Standard Class,TT-21460,United States,San Francisco,California,94110,West
US-2016-119270,2016-03-12,2016-03-16,Standard Class,SW-20245,United States,Los Angeles,California,90036,West
CA-2014-109890,2014-07-21,2014-07-27,Standard Class,PG-18820,United States,Omaha,Nebraska,68104,Central
CA-2016-138583,2016-05-24,2016-05-28,Standard Class,DP-13390,United States,Philadelphia,Pennsylvania,19120,East
US-2017-118535,2017-02-11,2017-02-15,Standard Class,DJ-13510,United States,New York City,New York,10024,East
CA-2016-126284,2016-09-20,2016-09-24,Standard Class,EN-13780,United States,Grand Rapids,Michigan,49505,Central
CA-2017-142391,2017-09-24,2017-09-24,Same Day,PB-19150,United States,Seattle,Washington,98115,West
CA-2017-124716,2017-03-27,2017-03-31,Standard Class,BD-11560,United States,Fresno,California,93727,West
CA-2016-158841,2016-02-02,2016-02-04,Second Class,SE-20110,United States,Arlington,Virginia,22204,South
CA-2017-106824,2017-07-07,2017-07-11,Standard Class,AT-10735,United States,Los Angeles,California,90049,West
CA-2015-109190,2015-10-23,2015-10-28,Standard Class,CC-12685,United States,Lubbock,Texas,79424,Central
CA-2016-143154,2016-12-02,2016-12-08,Standard Class,AS-10225,United States,Longmont,Colorado,80501,West
CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,United States,Yonkers,New York,10701,East
CA-2015-102316,2015-03-01,2015-03-03,Second Class,DH-13075,United States,Los Angeles,California,90045,West
CA-2014-164903,2014-02-20,2014-02-24,Standard Class,SR-20740,United States,Los Angeles,California,90049,West
CA-2016-109400,2016-05-02,2016-05-06,Standard Class,NR-18550,United States,Amarillo,Texas,79109,Central
CA-2016-130400,2016-03-08,2016-03-12,Standard Class,SJ-20125,United States,Dallas,Texas,75217,Central
CA-2015-135853,2015-12-11,2015-12-14,First Class,CA-12775,United States,Detroit,Michigan,48205,Central
CA-2016-103359,2016-12-22,2016-12-26,Standard Class,LC-16885,United States,New York City,New York,10035,East
CA-2016-144645,2016-02-02,2016-02-08,Standard Class,NS-18640,United States,Houston,Texas,77041,Central
CA-2017-141614,2017-06-05,2017-06-09,Standard Class,NS-18640,United States,Orlando,Florida,32839,South
CA-2015-122168,2015-08-21,2015-08-26,Standard Class,HG-14965,United States,Florence,Kentucky,41042,South
CA-2016-132899,2016-04-07,2016-04-11,Standard Class,SF-20200,United States,New York City,New York,10009,East
CA-2017-149720,2017-06-04,2017-06-07,Second Class,EM-14065,United States,Frisco,Texas,75034,Central
CA-2017-118003,2017-12-04,2017-12-10,Standard Class,DO-13645,United States,Paterson,New Jersey,7501,East
CA-2016-141887,2016-01-11,2016-01-15,Standard Class,MP-17470,United States,Columbus,Ohio,43229,East
US-2016-160206,2016-04-01,2016-04-07,Standard Class,MY-18295,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-133074,2017-09-21,2017-09-25,Standard Class,DB-13615,United States,San Francisco,California,94109,West
CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,United States,Columbus,Ohio,43229,East
CA-2017-137624,2017-11-10,2017-11-17,Standard Class,ME-17320,United States,Los Angeles,California,90008,West
CA-2016-156748,2016-11-30,2016-12-06,Standard Class,BS-11755,United States,Detroit,Michigan,48227,Central
CA-2015-169677,2015-01-13,2015-01-15,Second Class,KS-16300,United States,Columbus,Georgia,31907,South
US-2014-163146,2014-05-16,2014-05-20,Standard Class,CC-12475,United States,San Francisco,California,94122,West
CA-2015-157343,2015-06-07,2015-06-11,Standard Class,HD-14785,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-147354,2017-03-09,2017-03-13,Standard Class,KB-16315,United States,Los Angeles,California,90008,West
CA-2015-157287,2015-12-22,2015-12-23,First Class,HR-14830,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-137575,2014-08-06,2014-08-11,Standard Class,TB-21625,United States,New York City,New York,10035,East
CA-2016-119074,2016-03-27,2016-03-31,Standard Class,DS-13180,United States,Columbus,Georgia,31907,South
CA-2015-149566,2015-12-05,2015-12-10,Standard Class,GB-14530,United States,Los Angeles,California,90049,West
CA-2015-126186,2015-09-11,2015-09-12,First Class,GB-14530,United States,Aurora,Colorado,80013,West
CA-2015-121132,2015-07-17,2015-07-24,Standard Class,VB-21745,United States,Houston,Texas,77041,Central
CA-2014-140473,2014-05-30,2014-06-03,Standard Class,MC-17425,United States,Chicago,Illinois,60623,Central
US-2017-102904,2017-11-13,2017-11-20,Standard Class,CB-12025,United States,Decatur,Alabama,35601,South
CA-2016-102092,2016-12-09,2016-12-11,First Class,PM-18940,United States,Springfield,Virginia,22153,South
CA-2015-117884,2015-03-22,2015-03-22,Same Day,DC-13285,United States,Plantation,Florida,33317,South
CA-2016-132829,2016-12-23,2016-12-26,Second Class,LA-16780,United States,Houston,Texas,77041,Central
CA-2016-123540,2016-04-02,2016-04-06,Second Class,DJ-13420,United States,Milwaukee,Wisconsin,53209,Central
US-2017-108315,2017-04-30,2017-05-04,Standard Class,MH-18115,United States,Sanford,Florida,32771,South
CA-2016-134110,2016-11-17,2016-11-18,First Class,BG-11035,United States,The Colony,Texas,75056,Central
US-2016-136581,2016-11-10,2016-11-12,First Class,SV-20365,United States,Troy,Ohio,45373,East
CA-2016-162390,2016-12-06,2016-12-12,Standard Class,DP-13105,United States,Hempstead,New York,11550,East
CA-2016-162222,2016-04-03,2016-04-03,Same Day,SR-20740,United States,Dallas,Texas,75081,Central
CA-2014-121629,2014-11-28,2014-12-02,Standard Class,BT-11680,United States,Houston,Texas,77041,Central
CA-2015-164623,2015-10-20,2015-10-22,First Class,MS-17770,United States,New York City,New York,10035,East
CA-2014-159849,2014-09-19,2014-09-19,Same Day,JK-15640,United States,San Francisco,California,94110,West
CA-2017-101273,2017-08-27,2017-08-30,Second Class,ST-20530,United States,Port Saint Lucie,Florida,34952,South
CA-2017-106747,2017-07-03,2017-07-04,First Class,TS-21505,United States,Concord,New Hampshire,3301,East
CA-2017-146164,2017-12-22,2017-12-26,Standard Class,CM-12190,United States,Rochester,Minnesota,55901,Central
CA-2016-111605,2016-12-27,2017-01-02,Standard Class,JW-15955,United States,Louisville,Kentucky,40214,South
CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,United States,San Marcos,Texas,78666,Central
CA-2014-104808,2014-02-04,2014-02-08,Second Class,MH-17440,United States,Escondido,California,92025,West
US-2017-132927,2017-12-09,2017-12-15,Standard Class,RD-19720,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-162015,2017-07-11,2017-07-18,Standard Class,KB-16240,United States,Los Angeles,California,90049,West
CA-2015-138492,2015-05-15,2015-05-22,Standard Class,FC-14335,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-145338,2017-01-29,2017-02-01,First Class,BD-11770,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-126676,2017-09-29,2017-10-01,First Class,FH-14365,United States,Hempstead,New York,11550,East
CA-2017-101700,2017-04-23,2017-04-26,First Class,SO-20335,United States,Greeley,Colorado,80634,West
CA-2017-159667,2017-11-09,2017-11-13,Standard Class,PM-19135,United States,Jacksonville,Florida,32216,South
CA-2014-111934,2014-05-05,2014-05-07,First Class,GD-14590,United States,Arlington,Virginia,22204,South
US-2016-117387,2016-10-27,2016-10-31,Standard Class,PA-19060,United States,San Francisco,California,94122,West
CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,United States,Fresno,California,93727,West
US-2014-133949,2014-12-31,2014-12-31,Same Day,JL-15175,United States,Reno,Nevada,89502,West
US-2016-116365,2016-01-03,2016-01-08,Standard Class,CA-12310,United States,San Antonio,Texas,78207,Central
CA-2017-162936,2017-08-18,2017-08-22,Standard Class,CM-12160,United States,New Bedford,Massachusetts,2740,East
CA-2014-151946,2014-06-04,2014-06-09,Standard Class,BT-11440,United States,New York City,New York,10035,East
CA-2017-123624,2017-11-13,2017-11-17,Second Class,SE-20110,United States,Oxnard,California,93030,West
CA-2016-146437,2016-01-28,2016-02-01,Second Class,HG-14965,United States,Los Angeles,California,90036,West
CA-2016-138233,2016-11-09,2016-11-14,Standard Class,PF-19165,United States,Oakland,California,94601,West
CA-2016-165918,2016-09-10,2016-09-14,Standard Class,BD-11770,United States,Edmonds,Washington,98026,West
CA-2017-117513,2017-03-03,2017-03-08,Standard Class,BT-11395,United States,Los Angeles,California,90004,West
CA-2017-132437,2017-09-08,2017-09-13,Second Class,EM-14095,United States,New York City,New York,10024,East
US-2017-119319,2017-11-06,2017-11-09,Second Class,LC-17050,United States,Dallas,Texas,75217,Central
CA-2017-104318,2017-05-13,2017-05-18,Standard Class,FH-14275,United States,Franklin,Tennessee,37064,South
US-2016-114230,2016-11-27,2016-12-01,Standard Class,CM-12235,United States,Phoenix,Arizona,85023,West
CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,United States,Miami,Florida,33178,South
CA-2015-156118,2015-12-08,2015-12-12,Standard Class,HG-14965,United States,Colorado Springs,Colorado,80906,West
CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,United States,New York City,New York,10011,East
